"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income"
"Accomack County, Virginia","3640.0","522.0","30.0","05000US51001","51","001","D","Owner","No",">140% AMI"
"Accomack County, Virginia","4.0","161.0","31.0","05000US51001","51","001","S","Owner","N/A","All"
"Accomack County, Virginia","4.0","161.0","32.0","05000US51001","51","001","D","Owner","N/A","<=20% AMI"
"Accomack County, Virginia","0.0","161.0","33.0","05000US51001","51","001","D","Owner","N/A","20.1-30% AMI"
"Accomack County, Virginia","0.0","161.0","34.0","05000US51001","51","001","D","Owner","N/A","30.1-40% AMI"
"Accomack County, Virginia","0.0","161.0","35.0","05000US51001","51","001","D","Owner","N/A","40.1-50% AMI"
"Accomack County, Virginia","0.0","161.0","36.0","05000US51001","51","001","D","Owner","N/A","50.1-60% AMI"
"Accomack County, Virginia","0.0","161.0","37.0","05000US51001","51","001","D","Owner","N/A","60.1-65% AMI"
"Accomack County, Virginia","0.0","161.0","38.0","05000US51001","51","001","D","Owner","N/A","65.1-80% AMI"
"Accomack County, Virginia","0.0","161.0","39.0","05000US51001","51","001","D","Owner","N/A","80.1-95% AMI"
"Accomack County, Virginia","0.0","161.0","40.0","05000US51001","51","001","D","Owner","N/A","95.1-100% AMI"
"Accomack County, Virginia","0.0","161.0","41.0","05000US51001","51","001","D","Owner","N/A","100.1-115% AMI"
"Accomack County, Virginia","0.0","161.0","42.0","05000US51001","51","001","D","Owner","N/A","115.1-120% AMI"
"Accomack County, Virginia","0.0","161.0","43.0","05000US51001","51","001","D","Owner","N/A","120.1-140% AMI"
"Accomack County, Virginia","0.0","161.0","44.0","05000US51001","51","001","D","Owner","N/A",">140% AMI"
"Accomack County, Virginia","3335.0","435.0","45.0","05000US51001","51","001","S","Renter","All","All"
"Accomack County, Virginia","825.0","274.0","46.0","05000US51001","51","001","S","Renter","Yes","All"
"Accomack County, Virginia","215.0","160.0","47.0","05000US51001","51","001","D","Renter","Yes","<=20% AMI"
"Accomack County, Virginia","150.0","104.0","48.0","05000US51001","51","001","D","Renter","Yes","20.1-30% AMI"
"Accomack County, Virginia","25.0","27.0","49.0","05000US51001","51","001","D","Renter","Yes","30.1-40% AMI"
"Accomack County, Virginia","45.0","40.0","50.0","05000US51001","51","001","D","Renter","Yes","40.1-50% AMI"
"Accomack County, Virginia","355.0","199.0","51.0","05000US51001","51","001","D","Renter","Yes","50.1-60% AMI"
"Accomack County, Virginia","4.0","12.0","52.0","05000US51001","51","001","D","Renter","Yes","60.1-65% AMI"
"Accomack County, Virginia","20.0","26.0","53.0","05000US51001","51","001","D","Renter","Yes","65.1-80% AMI"
"Accomack County, Virginia","0.0","161.0","54.0","05000US51001","51","001","D","Renter","Yes","80.1-95% AMI"
"Accomack County, Virginia","0.0","161.0","55.0","05000US51001","51","001","D","Renter","Yes","95.1-100% AMI"
"Accomack County, Virginia","0.0","161.0","56.0","05000US51001","51","001","D","Renter","Yes","100.1-115% AMI"
"Accomack County, Virginia","0.0","161.0","57.0","05000US51001","51","001","D","Renter","Yes","115.1-120% AMI"
"Accomack County, Virginia","0.0","161.0","58.0","05000US51001","51","001","D","Renter","Yes","120.1-140% AMI"
"Accomack County, Virginia","10.0","24.0","59.0","05000US51001","51","001","D","Renter","Yes",">140% AMI"
"Accomack County, Virginia","2045.0","405.0","60.0","05000US51001","51","001","S","Renter","No","All"
"Accomack County, Virginia","0.0","161.0","61.0","05000US51001","51","001","D","Renter","No","<=20% AMI"
"Accomack County, Virginia","20.0","37.0","62.0","05000US51001","51","001","D","Renter","No","20.1-30% AMI"
"Accomack County, Virginia","0.0","161.0","63.0","05000US51001","51","001","D","Renter","No","30.1-40% AMI"
"Accomack County, Virginia","120.0","140.0","64.0","05000US51001","51","001","D","Renter","No","40.1-50% AMI"
"Accomack County, Virginia","315.0","222.0","65.0","05000US51001","51","001","D","Renter","No","50.1-60% AMI"
"Accomack County, Virginia","50.0","50.0","66.0","05000US51001","51","001","D","Renter","No","60.1-65% AMI"
"Accomack County, Virginia","100.0","72.0","67.0","05000US51001","51","001","D","Renter","No","65.1-80% AMI"
"Accomack County, Virginia","255.0","151.0","68.0","05000US51001","51","001","D","Renter","No","80.1-95% AMI"
"Accomack County, Virginia","70.0","64.0","69.0","05000US51001","51","001","D","Renter","No","95.1-100% AMI"
"Accomack County, Virginia","220.0","160.0","70.0","05000US51001","51","001","D","Renter","No","100.1-115% AMI"
"Accomack County, Virginia","25.0","40.0","71.0","05000US51001","51","001","D","Renter","No","115.1-120% AMI"
"Accomack County, Virginia","250.0","185.0","72.0","05000US51001","51","001","D","Renter","No","120.1-140% AMI"
"Accomack County, Virginia","620.0","260.0","73.0","05000US51001","51","001","D","Renter","No",">140% AMI"
"Accomack County, Virginia","465.0","163.0","74.0","05000US51001","51","001","S","Renter","N/A","All"
"Accomack County, Virginia","60.0","43.0","75.0","05000US51001","51","001","D","Renter","N/A","<=20% AMI"
"Accomack County, Virginia","15.0","20.0","76.0","05000US51001","51","001","D","Renter","N/A","20.1-30% AMI"
"Accomack County, Virginia","130.0","123.0","77.0","05000US51001","51","001","D","Renter","N/A","30.1-40% AMI"
"Accomack County, Virginia","65.0","79.0","78.0","05000US51001","51","001","D","Renter","N/A","40.1-50% AMI"
"Accomack County, Virginia","15.0","20.0","79.0","05000US51001","51","001","D","Renter","N/A","50.1-60% AMI"
"Accomack County, Virginia","0.0","161.0","80.0","05000US51001","51","001","D","Renter","N/A","60.1-65% AMI"
"Accomack County, Virginia","20.0","42.0","81.0","05000US51001","51","001","D","Renter","N/A","65.1-80% AMI"
"Accomack County, Virginia","0.0","161.0","82.0","05000US51001","51","001","D","Renter","N/A","80.1-95% AMI"
"Accomack County, Virginia","4.0","10.0","83.0","05000US51001","51","001","D","Renter","N/A","95.1-100% AMI"
"Accomack County, Virginia","65.0","76.0","84.0","05000US51001","51","001","D","Renter","N/A","100.1-115% AMI"
"Accomack County, Virginia","4.0","13.0","85.0","05000US51001","51","001","D","Renter","N/A","115.1-120% AMI"
"Accomack County, Virginia","4.0","4.0","86.0","05000US51001","51","001","D","Renter","N/A","120.1-140% AMI"
"Accomack County, Virginia","75.0","88.0","87.0","05000US51001","51","001","D","Renter","N/A",">140% AMI"
"Albemarle County, Virginia","37010.0","638.0","1.0","05000US51003","51","003","T","All","All","All"
"Albemarle County, Virginia","23625.0","860.0","2.0","05000US51003","51","003","S","Owner","All","All"
"Albemarle County, Virginia","5785.0","628.0","3.0","05000US51003","51","003","S","Owner","Yes","All"
"Albemarle County, Virginia","460.0","158.0","4.0","05000US51003","51","003","D","Owner","Yes","<=20% AMI"
"Albemarle County, Virginia","415.0","179.0","5.0","05000US51003","51","003","D","Owner","Yes","20.1-30% AMI"
"Albemarle County, Virginia","455.0","195.0","6.0","05000US51003","51","003","D","Owner","Yes","30.1-40% AMI"
"Albemarle County, Virginia","495.0","201.0","7.0","05000US51003","51","003","D","Owner","Yes","40.1-50% AMI"
"Albemarle County, Virginia","255.0","174.0","8.0","05000US51003","51","003","D","Owner","Yes","50.1-60% AMI"
"Albemarle County, Virginia","210.0","110.0","9.0","05000US51003","51","003","D","Owner","Yes","60.1-65% AMI"
"Albemarle County, Virginia","425.0","166.0","10.0","05000US51003","51","003","D","Owner","Yes","65.1-80% AMI"
"Albemarle County, Virginia","925.0","317.0","11.0","05000US51003","51","003","D","Owner","Yes","80.1-95% AMI"
"Albemarle County, Virginia","195.0","133.0","12.0","05000US51003","51","003","D","Owner","Yes","95.1-100% AMI"
"Albemarle County, Virginia","560.0","256.0","13.0","05000US51003","51","003","D","Owner","Yes","100.1-115% AMI"
"Albemarle County, Virginia","145.0","94.0","14.0","05000US51003","51","003","D","Owner","Yes","115.1-120% AMI"
"Albemarle County, Virginia","310.0","137.0","15.0","05000US51003","51","003","D","Owner","Yes","120.1-140% AMI"
"Albemarle County, Virginia","935.0","288.0","16.0","05000US51003","51","003","D","Owner","Yes",">140% AMI"
"Albemarle County, Virginia","17810.0","747.0","17.0","05000US51003","51","003","S","Owner","No","All"
"Albemarle County, Virginia","70.0","58.0","18.0","05000US51003","51","003","D","Owner","No","<=20% AMI"
"Albemarle County, Virginia","125.0","61.0","19.0","05000US51003","51","003","D","Owner","No","20.1-30% AMI"
"Albemarle County, Virginia","170.0","113.0","20.0","05000US51003","51","003","D","Owner","No","30.1-40% AMI"
"Albemarle County, Virginia","520.0","220.0","21.0","05000US51003","51","003","D","Owner","No","40.1-50% AMI"
"Albemarle County, Virginia","465.0","169.0","22.0","05000US51003","51","003","D","Owner","No","50.1-60% AMI"
"Albemarle County, Virginia","355.0","162.0","23.0","05000US51003","51","003","D","Owner","No","60.1-65% AMI"
"Albemarle County, Virginia","700.0","214.0","24.0","05000US51003","51","003","D","Owner","No","65.1-80% AMI"
"Albemarle County, Virginia","1030.0","327.0","25.0","05000US51003","51","003","D","Owner","No","80.1-95% AMI"
"Albemarle County, Virginia","300.0","145.0","26.0","05000US51003","51","003","D","Owner","No","95.1-100% AMI"
"Albemarle County, Virginia","1420.0","338.0","27.0","05000US51003","51","003","D","Owner","No","100.1-115% AMI"
"Albemarle County, Virginia","415.0","129.0","28.0","05000US51003","51","003","D","Owner","No","115.1-120% AMI"
"Albemarle County, Virginia","1770.0","372.0","29.0","05000US51003","51","003","D","Owner","No","120.1-140% AMI"
"Albemarle County, Virginia","10470.0","692.0","30.0","05000US51003","51","003","D","Owner","No",">140% AMI"
"Albemarle County, Virginia","30.0","37.0","31.0","05000US51003","51","003","S","Owner","N/A","All"
"Albemarle County, Virginia","30.0","37.0","32.0","05000US51003","51","003","D","Owner","N/A","<=20% AMI"
"Albemarle County, Virginia","0.0","161.0","33.0","05000US51003","51","003","D","Owner","N/A","20.1-30% AMI"
"Albemarle County, Virginia","0.0","161.0","34.0","05000US51003","51","003","D","Owner","N/A","30.1-40% AMI"
"Albemarle County, Virginia","0.0","161.0","35.0","05000US51003","51","003","D","Owner","N/A","40.1-50% AMI"
"Albemarle County, Virginia","0.0","161.0","36.0","05000US51003","51","003","D","Owner","N/A","50.1-60% AMI"
"Albemarle County, Virginia","0.0","161.0","37.0","05000US51003","51","003","D","Owner","N/A","60.1-65% AMI"
"Albemarle County, Virginia","0.0","161.0","38.0","05000US51003","51","003","D","Owner","N/A","65.1-80% AMI"
"Albemarle County, Virginia","0.0","161.0","39.0","05000US51003","51","003","D","Owner","N/A","80.1-95% AMI"
"Albemarle County, Virginia","0.0","161.0","40.0","05000US51003","51","003","D","Owner","N/A","95.1-100% AMI"
"Albemarle County, Virginia","0.0","161.0","41.0","05000US51003","51","003","D","Owner","N/A","100.1-115% AMI"
"Albemarle County, Virginia","0.0","161.0","42.0","05000US51003","51","003","D","Owner","N/A","115.1-120% AMI"
"Albemarle County, Virginia","0.0","161.0","43.0","05000US51003","51","003","D","Owner","N/A","120.1-140% AMI"
"Albemarle County, Virginia","0.0","161.0","44.0","05000US51003","51","003","D","Owner","N/A",">140% AMI"
"Albemarle County, Virginia","13385.0","916.0","45.0","05000US51003","51","003","S","Renter","All","All"
"Albemarle County, Virginia","5530.0","665.0","46.0","05000US51003","51","003","S","Renter","Yes","All"
"Albemarle County, Virginia","1165.0","277.0","47.0","05000US51003","51","003","D","Renter","Yes","<=20% AMI"
"Albemarle County, Virginia","685.0","211.0","48.0","05000US51003","51","003","D","Renter","Yes","20.1-30% AMI"
"Albemarle County, Virginia","585.0","242.0","49.0","05000US51003","51","003","D","Renter","Yes","30.1-40% AMI"
"Albemarle County, Virginia","860.0","326.0","50.0","05000US51003","51","003","D","Renter","Yes","40.1-50% AMI"
"Albemarle County, Virginia","640.0","229.0","51.0","05000US51003","51","003","D","Renter","Yes","50.1-60% AMI"
"Albemarle County, Virginia","320.0","207.0","52.0","05000US51003","51","003","D","Renter","Yes","60.1-65% AMI"
"Albemarle County, Virginia","765.0","359.0","53.0","05000US51003","51","003","D","Renter","Yes","65.1-80% AMI"
"Albemarle County, Virginia","190.0","132.0","54.0","05000US51003","51","003","D","Renter","Yes","80.1-95% AMI"
"Albemarle County, Virginia","25.0","25.0","55.0","05000US51003","51","003","D","Renter","Yes","95.1-100% AMI"
"Albemarle County, Virginia","55.0","58.0","56.0","05000US51003","51","003","D","Renter","Yes","100.1-115% AMI"
"Albemarle County, Virginia","50.0","62.0","57.0","05000US51003","51","003","D","Renter","Yes","115.1-120% AMI"
"Albemarle County, Virginia","30.0","54.0","58.0","05000US51003","51","003","D","Renter","Yes","120.1-140% AMI"
"Albemarle County, Virginia","155.0","78.0","59.0","05000US51003","51","003","D","Renter","Yes",">140% AMI"
"Albemarle County, Virginia","6745.0","786.0","60.0","05000US51003","51","003","S","Renter","No","All"
"Albemarle County, Virginia","160.0","207.0","61.0","05000US51003","51","003","D","Renter","No","<=20% AMI"
"Albemarle County, Virginia","60.0","47.0","62.0","05000US51003","51","003","D","Renter","No","20.1-30% AMI"
"Albemarle County, Virginia","65.0","95.0","63.0","05000US51003","51","003","D","Renter","No","30.1-40% AMI"
"Albemarle County, Virginia","80.0","77.0","64.0","05000US51003","51","003","D","Renter","No","40.1-50% AMI"
"Albemarle County, Virginia","120.0","90.0","65.0","05000US51003","51","003","D","Renter","No","50.1-60% AMI"
"Albemarle County, Virginia","235.0","143.0","66.0","05000US51003","51","003","D","Renter","No","60.1-65% AMI"
"Albemarle County, Virginia","1205.0","358.0","67.0","05000US51003","51","003","D","Renter","No","65.1-80% AMI"
"Albemarle County, Virginia","850.0","300.0","68.0","05000US51003","51","003","D","Renter","No","80.1-95% AMI"
"Albemarle County, Virginia","275.0","173.0","69.0","05000US51003","51","003","D","Renter","No","95.1-100% AMI"
"Albemarle County, Virginia","970.0","340.0","70.0","05000US51003","51","003","D","Renter","No","100.1-115% AMI"
"Albemarle County, Virginia","355.0","171.0","71.0","05000US51003","51","003","D","Renter","No","115.1-120% AMI"
"Albemarle County, Virginia","885.0","377.0","72.0","05000US51003","51","003","D","Renter","No","120.1-140% AMI"
"Albemarle County, Virginia","1490.0","362.0","73.0","05000US51003","51","003","D","Renter","No",">140% AMI"
"Albemarle County, Virginia","1110.0","315.0","74.0","05000US51003","51","003","S","Renter","N/A","All"
"Albemarle County, Virginia","400.0","211.0","75.0","05000US51003","51","003","D","Renter","N/A","<=20% AMI"
"Albemarle County, Virginia","70.0","70.0","76.0","05000US51003","51","003","D","Renter","N/A","20.1-30% AMI"
"Albemarle County, Virginia","35.0","44.0","77.0","05000US51003","51","003","D","Renter","N/A","30.1-40% AMI"
"Albemarle County, Virginia","45.0","47.0","78.0","05000US51003","51","003","D","Renter","N/A","40.1-50% AMI"
"Albemarle County, Virginia","125.0","103.0","79.0","05000US51003","51","003","D","Renter","N/A","50.1-60% AMI"
"Albemarle County, Virginia","25.0","42.0","80.0","05000US51003","51","003","D","Renter","N/A","60.1-65% AMI"
"Albemarle County, Virginia","130.0","152.0","81.0","05000US51003","51","003","D","Renter","N/A","65.1-80% AMI"
"Albemarle County, Virginia","140.0","142.0","82.0","05000US51003","51","003","D","Renter","N/A","80.1-95% AMI"
"Albemarle County, Virginia","55.0","91.0","83.0","05000US51003","51","003","D","Renter","N/A","95.1-100% AMI"
"Albemarle County, Virginia","25.0","40.0","84.0","05000US51003","51","003","D","Renter","N/A","100.1-115% AMI"
"Albemarle County, Virginia","20.0","33.0","85.0","05000US51003","51","003","D","Renter","N/A","115.1-120% AMI"
"Albemarle County, Virginia","20.0","37.0","86.0","05000US51003","51","003","D","Renter","N/A","120.1-140% AMI"
"Albemarle County, Virginia","20.0","38.0","87.0","05000US51003","51","003","D","Renter","N/A",">140% AMI"
"Amherst County, Virginia","12730.0","370.0","1.0","05000US51009","51","009","T","All","All","All"
"Amherst County, Virginia","9680.0","490.0","2.0","05000US51009","51","009","S","Owner","All","All"
"Amherst County, Virginia","1655.0","311.0","3.0","05000US51009","51","009","S","Owner","Yes","All"
"Amherst County, Virginia","295.0","141.0","4.0","05000US51009","51","009","D","Owner","Yes","<=20% AMI"
"Amherst County, Virginia","220.0","131.0","5.0","05000US51009","51","009","D","Owner","Yes","20.1-30% AMI"
"Amherst County, Virginia","245.0","125.0","6.0","05000US51009","51","009","D","Owner","Yes","30.1-40% AMI"
"Amherst County, Virginia","120.0","59.0","7.0","05000US51009","51","009","D","Owner","Yes","40.1-50% AMI"
"Amherst County, Virginia","175.0","111.0","8.0","05000US51009","51","009","D","Owner","Yes","50.1-60% AMI"
"Amherst County, Virginia","50.0","50.0","9.0","05000US51009","51","009","D","Owner","Yes","60.1-65% AMI"
"Amherst County, Virginia","170.0","126.0","10.0","05000US51009","51","009","D","Owner","Yes","65.1-80% AMI"
"Amherst County, Virginia","60.0","52.0","11.0","05000US51009","51","009","D","Owner","Yes","80.1-95% AMI"
"Amherst County, Virginia","60.0","65.0","12.0","05000US51009","51","009","D","Owner","Yes","95.1-100% AMI"
"Amherst County, Virginia","30.0","37.0","13.0","05000US51009","51","009","D","Owner","Yes","100.1-115% AMI"
"Amherst County, Virginia","0.0","161.0","14.0","05000US51009","51","009","D","Owner","Yes","115.1-120% AMI"
"Amherst County, Virginia","85.0","76.0","15.0","05000US51009","51","009","D","Owner","Yes","120.1-140% AMI"
"Amherst County, Virginia","140.0","111.0","16.0","05000US51009","51","009","D","Owner","Yes",">140% AMI"
"Amherst County, Virginia","7935.0","460.0","17.0","05000US51009","51","009","S","Owner","No","All"
"Amherst County, Virginia","70.0","63.0","18.0","05000US51009","51","009","D","Owner","No","<=20% AMI"
"Amherst County, Virginia","220.0","96.0","19.0","05000US51009","51","009","D","Owner","No","20.1-30% AMI"
"Amherst County, Virginia","165.0","92.0","20.0","05000US51009","51","009","D","Owner","No","30.1-40% AMI"
"Amherst County, Virginia","355.0","173.0","21.0","05000US51009","51","009","D","Owner","No","40.1-50% AMI"
"Amherst County, Virginia","395.0","152.0","22.0","05000US51009","51","009","D","Owner","No","50.1-60% AMI"
"Amherst County, Virginia","250.0","118.0","23.0","05000US51009","51","009","D","Owner","No","60.1-65% AMI"
"Amherst County, Virginia","660.0","192.0","24.0","05000US51009","51","009","D","Owner","No","65.1-80% AMI"
"Amherst County, Virginia","565.0","205.0","25.0","05000US51009","51","009","D","Owner","No","80.1-95% AMI"
"Amherst County, Virginia","175.0","120.0","26.0","05000US51009","51","009","D","Owner","No","95.1-100% AMI"
"Amherst County, Virginia","1005.0","242.0","27.0","05000US51009","51","009","D","Owner","No","100.1-115% AMI"
"Amherst County, Virginia","185.0","139.0","28.0","05000US51009","51","009","D","Owner","No","115.1-120% AMI"
"Amherst County, Virginia","915.0","267.0","29.0","05000US51009","51","009","D","Owner","No","120.1-140% AMI"
"Amherst County, Virginia","2975.0","354.0","30.0","05000US51009","51","009","D","Owner","No",">140% AMI"
"Amherst County, Virginia","90.0","81.0","31.0","05000US51009","51","009","S","Owner","N/A","All"
"Amherst County, Virginia","90.0","81.0","32.0","05000US51009","51","009","D","Owner","N/A","<=20% AMI"
"Amherst County, Virginia","0.0","161.0","33.0","05000US51009","51","009","D","Owner","N/A","20.1-30% AMI"
"Amherst County, Virginia","0.0","161.0","34.0","05000US51009","51","009","D","Owner","N/A","30.1-40% AMI"
"Amherst County, Virginia","0.0","161.0","35.0","05000US51009","51","009","D","Owner","N/A","40.1-50% AMI"
"Amherst County, Virginia","0.0","161.0","36.0","05000US51009","51","009","D","Owner","N/A","50.1-60% AMI"
"Amherst County, Virginia","0.0","161.0","37.0","05000US51009","51","009","D","Owner","N/A","60.1-65% AMI"
"Amherst County, Virginia","0.0","161.0","38.0","05000US51009","51","009","D","Owner","N/A","65.1-80% AMI"
"Amherst County, Virginia","0.0","161.0","39.0","05000US51009","51","009","D","Owner","N/A","80.1-95% AMI"
"Amherst County, Virginia","0.0","161.0","40.0","05000US51009","51","009","D","Owner","N/A","95.1-100% AMI"
"Amherst County, Virginia","0.0","161.0","41.0","05000US51009","51","009","D","Owner","N/A","100.1-115% AMI"
"Amherst County, Virginia","0.0","161.0","42.0","05000US51009","51","009","D","Owner","N/A","115.1-120% AMI"
"Amherst County, Virginia","0.0","161.0","43.0","05000US51009","51","009","D","Owner","N/A","120.1-140% AMI"
"Amherst County, Virginia","0.0","161.0","44.0","05000US51009","51","009","D","Owner","N/A",">140% AMI"
"Amherst County, Virginia","3050.0","476.0","45.0","05000US51009","51","009","S","Renter","All","All"
"Amherst County, Virginia","995.0","296.0","46.0","05000US51009","51","009","S","Renter","Yes","All"
"Amherst County, Virginia","145.0","93.0","47.0","05000US51009","51","009","D","Renter","Yes","<=20% AMI"
"Amherst County, Virginia","290.0","159.0","48.0","05000US51009","51","009","D","Renter","Yes","20.1-30% AMI"
"Amherst County, Virginia","210.0","156.0","49.0","05000US51009","51","009","D","Renter","Yes","30.1-40% AMI"
"Amherst County, Virginia","165.0","134.0","50.0","05000US51009","51","009","D","Renter","Yes","40.1-50% AMI"
"Amherst County, Virginia","35.0","44.0","51.0","05000US51009","51","009","D","Renter","Yes","50.1-60% AMI"
"Amherst County, Virginia","10.0","23.0","52.0","05000US51009","51","009","D","Renter","Yes","60.1-65% AMI"
"Amherst County, Virginia","110.0","107.0","53.0","05000US51009","51","009","D","Renter","Yes","65.1-80% AMI"
"Amherst County, Virginia","10.0","17.0","54.0","05000US51009","51","009","D","Renter","Yes","80.1-95% AMI"
"Amherst County, Virginia","20.0","34.0","55.0","05000US51009","51","009","D","Renter","Yes","95.1-100% AMI"
"Amherst County, Virginia","0.0","161.0","56.0","05000US51009","51","009","D","Renter","Yes","100.1-115% AMI"
"Amherst County, Virginia","0.0","161.0","57.0","05000US51009","51","009","D","Renter","Yes","115.1-120% AMI"
"Amherst County, Virginia","0.0","161.0","58.0","05000US51009","51","009","D","Renter","Yes","120.1-140% AMI"
"Amherst County, Virginia","0.0","161.0","59.0","05000US51009","51","009","D","Renter","Yes",">140% AMI"
"Amherst County, Virginia","1795.0","450.0","60.0","05000US51009","51","009","S","Renter","No","All"
"Amherst County, Virginia","55.0","63.0","61.0","05000US51009","51","009","D","Renter","No","<=20% AMI"
"Amherst County, Virginia","45.0","57.0","62.0","05000US51009","51","009","D","Renter","No","20.1-30% AMI"
"Amherst County, Virginia","0.0","161.0","63.0","05000US51009","51","009","D","Renter","No","30.1-40% AMI"
"Amherst County, Virginia","180.0","207.0","64.0","05000US51009","51","009","D","Renter","No","40.1-50% AMI"
"Amherst County, Virginia","125.0","97.0","65.0","05000US51009","51","009","D","Renter","No","50.1-60% AMI"
"Amherst County, Virginia","135.0","142.0","66.0","05000US51009","51","009","D","Renter","No","60.1-65% AMI"
"Amherst County, Virginia","420.0","242.0","67.0","05000US51009","51","009","D","Renter","No","65.1-80% AMI"
"Amherst County, Virginia","180.0","140.0","68.0","05000US51009","51","009","D","Renter","No","80.1-95% AMI"
"Amherst County, Virginia","0.0","161.0","69.0","05000US51009","51","009","D","Renter","No","95.1-100% AMI"
"Amherst County, Virginia","225.0","102.0","70.0","05000US51009","51","009","D","Renter","No","100.1-115% AMI"
"Amherst County, Virginia","0.0","161.0","71.0","05000US51009","51","009","D","Renter","No","115.1-120% AMI"
"Amherst County, Virginia","150.0","119.0","72.0","05000US51009","51","009","D","Renter","No","120.1-140% AMI"
"Amherst County, Virginia","275.0","155.0","73.0","05000US51009","51","009","D","Renter","No",">140% AMI"
"Amherst County, Virginia","260.0","143.0","74.0","05000US51009","51","009","S","Renter","N/A","All"
"Amherst County, Virginia","40.0","59.0","75.0","05000US51009","51","009","D","Renter","N/A","<=20% AMI"
"Amherst County, Virginia","35.0","54.0","76.0","05000US51009","51","009","D","Renter","N/A","20.1-30% AMI"
"Amherst County, Virginia","0.0","161.0","77.0","05000US51009","51","009","D","Renter","N/A","30.1-40% AMI"
"Amherst County, Virginia","35.0","42.0","78.0","05000US51009","51","009","D","Renter","N/A","40.1-50% AMI"
"Amherst County, Virginia","0.0","161.0","79.0","05000US51009","51","009","D","Renter","N/A","50.1-60% AMI"
"Amherst County, Virginia","75.0","98.0","80.0","05000US51009","51","009","D","Renter","N/A","60.1-65% AMI"
"Amherst County, Virginia","15.0","23.0","81.0","05000US51009","51","009","D","Renter","N/A","65.1-80% AMI"
"Amherst County, Virginia","35.0","50.0","82.0","05000US51009","51","009","D","Renter","N/A","80.1-95% AMI"
"Amherst County, Virginia","20.0","33.0","83.0","05000US51009","51","009","D","Renter","N/A","95.1-100% AMI"
"Amherst County, Virginia","0.0","161.0","84.0","05000US51009","51","009","D","Renter","N/A","100.1-115% AMI"
"Amherst County, Virginia","0.0","161.0","85.0","05000US51009","51","009","D","Renter","N/A","115.1-120% AMI"
